Gene	gene_up	gene_down	length	meanSpacer	logLength	logSpacer	geneType	geneClusterType
YDR327W	377	642	326	509.5	2.51321760006794	2.70714418834245	singletons	Singletons_in_ComplementCluster
YDR328C	252	509	584	380.5	2.7664128471124	2.58035466110659	singletons	Singletons_in_ComplementCluster
YDR329C	277	252	1325	264.5	3.12221587827283	2.4224256763712	singletons	Singletons_in_ComplementCluster
YDR330W	277	214	1502	245.5	3.17666993266815	2.39005149645899	singletons	Singletons_in_ComplementCluster
YDR331W	214	178	1235	196	3.09166695759568	2.29225607135648	singletons	Singletons_in_ComplementCluster
YDR332W	178	190	2069	184	3.31576049066573	2.26481782300954	singletons	Singletons_in_ComplementCluster
YDR333C	501	190	2171	345.5	3.33665982345442	2.53844805171022	singletons	Singletons_in_ComplementCluster
YDR334W	501	692	4544	596.5	3.65743832270296	2.77561044800636	SSD	SSD_in_SSDCluster
YDR335W	692	250	3674	471	3.56513915196979	2.6730209071289	singletons	Singletons_in_SSDCluster
YDR336W	250	283	944	266.5	2.97497199429807	2.42569721336259	singletons	Singletons_in_SSDCluster
YDR337W	283	200	860	241.5	2.93449845124357	2.38291713508753	singletons	Singletons_in_SSDCluster
YDR338C	485	200	2087	342.5	3.31952244906545	2.53466057582844	SSD	SSD_in_SSDCluster
YDR339C	361	485	569	423	2.75511226639507	2.62634036737504	SSD	SSD_in_SSDCluster
YDR340W	361	620	302	490.5	2.48000694295715	2.69063901171597	singletons	Singletons_in_SSDCluster
YDR341C	590	620	1823	605	3.26078666865498	2.78175537465247	WGD	WGD_in_SSDCluster
YDR342C	3680	590	1712	2135	3.23350376034113	3.32939787936104	SSD	SSD_in_SSDCluster
YDR343C	686	3680	1712	2183	3.23350376034113	3.33905373570914	WGD	WGD_in_WGDCluster
YDR344C	508	686	443	597	2.64640372622307	2.77597433112937	singletons	Singletons_in_WGDCluster
YDR345C	2554	508	1703	1531	3.2312146479626	3.18497519069826	WGD	WGD_in_WGDCluster
YDR346C	519	2554	1445	1536.5	3.15986784709257	3.1865325645924	singletons	Singletons_in_WGDCluster
YDR347W	519	183	965	351	2.98452731334379	2.54530711646582	SSD	SSD_in_WGDCluster
YDR348C	561	183	1499	372	3.17580163284828	2.5705429398819	WGD	WGD_in_WGDCluster
YDR349C	1944	561	1790	1252.5	3.25285303097989	3.09777773453928	singletons	Singletons_in_WGDCluster
YDR350C	492	1944	2054	1218	3.31260043926126	3.08564728829686	singletons	Singletons_in_WGDCluster
YDR351W	492	541	2594	516.5	3.41396997174806	2.71307032585564	WGD	WGD_in_WGDCluster
YDR352W	541	545	953	543	2.97909290063833	2.73479982958885	singletons	Singletons_in_WGDCluster
YDR353W	545	489	959	517	2.98181860717066	2.71349054309394	WGD	WGD_in_WGDCluster
YDR354W	489	178	1142	333.5	3.05766610390983	2.52309583825257	singletons	Singletons_in_WGDCluster
YDR354C-A	785	881	143	833	2.15533603746506	2.92064500140679	singletons	Singletons_in_WGDCluster
YDR355C	2830	178	302	1504	2.48000694295715	3.17724783625562	singletons	Singletons_in_WGDCluster
YDR356W	218	258	2834	238	3.45239984591144	2.37657695705651	singletons	Singletons_in_WGDCluster
YDR357C	492	258	368	375	2.56584781867352	2.57403126772772	singletons	Singletons_in_WGDCluster
YDR358W	492	204	1673	348	3.22349594096239	2.54157924394658	WGD	WGD_in_WGDCluster
YDR359C	528	204	2948	366	3.46952747918701	2.56348108539441	singletons	Singletons_in_ComplementCluster
YDR360W	2866	380	434	1623	2.63748972951251	3.21031851982623	singletons	Singletons_in_ComplementCluster
YDR361C	416	380	851	398	2.92992956008459	2.59988307207369	singletons	Singletons_in_ComplementCluster
YDR362C	486	416	2018	451	3.30492116190089	2.65417654187796	singletons	Singletons_in_ComplementCluster
YDR363W	486	1575	1370	1030.5	3.13672056715641	3.01304799611523	singletons	Singletons_in_ComplementCluster
YDR363W-A	1575	446	269	1010.5	2.42975228000241	3.00453631785132	singletons	Singletons_in_ComplementCluster
YDR364C	287	446	1367	366.5	3.13576851456782	2.56407397897715	singletons	Singletons_in_ComplementCluster
YDR365C	6055	287	1886	3171	3.27554168840131	3.50119624202709	singletons	Singletons_in_ComplementCluster
YDR366C	12	6055	398	3033.5	2.59988307207369	3.48194399928007	singletons	Singletons_in_ComplementCluster
YDR367W	12	290	766	151	2.8842287696326	2.17897694729317	singletons	Singletons_in_ComplementCluster
YDR368W	290	174	938	232	2.97220283837906	2.3654879848909	WGD	WGD_in_WGDCluster
YDR369C	202	174	2564	188	3.40891802084678	2.27415784926368	singletons	Singletons_in_ComplementCluster
YDR370C	303	202	1328	252.5	3.123198075032	2.40226138245468	singletons	Singletons_in_ComplementCluster
YDR371W	303	164	1535	233.5	3.18610837981321	2.36828688490213	singletons	Singletons_in_ComplementCluster
YDR371C-A	1499	399	104	949	2.01703333929878	2.97726621242729	singletons	Singletons_in_ComplementCluster
YDR372C	610	164	1037	387	3.01577875638904	2.58771096501891	singletons	Singletons_in_ComplementCluster
YDR373W	610	143	572	376.5	2.75739602879302	2.57576498053672	SSD	SSD_in_SSDCluster
YDR374C	363	143	920	253	2.96378782734556	2.40312052117582	singletons	Singletons_in_ComplementCluster
YDR374W-A	363	140	269	251.5	2.42975228000241	2.40053798939195	singletons	Singletons_in_ComplementCluster
YDR375C	286	140	1370	213	3.13672056715641	2.32837960343874	singletons	Singletons_in_ComplementCluster
YDR376W	286	308	1481	297	3.17055505852121	2.47275644931721	singletons	Singletons_in_ComplementCluster
YDR377W	308	433	305	370.5	2.48429983934679	2.56878821231535	singletons	Singletons_in_ComplementCluster
YDR378C	558	433	260	495.5	2.41497334797082	2.69504365882129	singletons	Singletons_in_ComplementCluster
YDR379W	558	82	3029	320	3.48129927333286	2.50514997831991	WGD	WGD_in_WGDCluster
YDR379C-A	701	82	239	391.5	2.37839790094814	2.59273176639396	singletons	Singletons_in_ComplementCluster
YDR380W	701	433	1907	567	3.28035069304601	2.75358305889291	singletons	Singletons_in_ComplementCluster
YDR381W	433	308	1446	370.5	3.16016829295851	2.56878821231535	singletons	Singletons_in_ComplementCluster
YDR381C-A	642	308	538	475	2.73078227566639	2.67669360962487	singletons	Singletons_in_ComplementCluster
YDR382W	642	136	332	389	2.52113808370404	2.58994960132571	SSD	SSD_in_SSDCluster
YDR383C	528	136	716	332	2.85491302230786	2.52113808370404	singletons	Singletons_in_ComplementCluster
YDR384C	1199	528	827	863.5	2.91750550955255	2.93626234190348	singletons	Singletons_in_ComplementCluster
YDR385W	1199	326	2528	762.5	3.40277706961035	2.88223984801882	WGD	WGD_in_WGDCluster
YDR386W	326	172	1898	249	3.27829620809127	2.39619934709574	singletons	Singletons_in_WGDCluster
YDR387C	365	172	1667	268.5	3.22193559982801	2.42894429003557	singletons	Singletons_in_WGDCluster
YDR388W	365	903	1448	634	3.16076856186113	2.80208925788173	singletons	Singletons_in_WGDCluster
YDR389W	903	436	1964	669.5	3.29314148345093	2.82575058134803	WGD	WGD_in_WGDCluster
YDR390C	511	436	1910	473.5	3.28103336724773	2.67531998333929	SSD	SSD_in_SSDCluster
YDR391C	640	511	698	575.5	2.84385542262316	2.76004532796581	singletons	Singletons_in_SSDCluster
YDR392W	640	192	1013	416	3.00560944536028	2.61909333062674	singletons	Singletons_in_SSDCluster
YDR393W	192	410	1370	301	3.13672056715641	2.47856649559384	singletons	Singletons_in_SSDCluster
YDR394W	410	357	1286	383.5	3.1092409685882	2.583765368285	SSD	SSD_in_SSDCluster
YDR395W	357	137	2834	247	3.45239984591144	2.39269695325967	SSD	SSD_in_SSDCluster
YDR396W	137	676	500	406.5	2.69897000433602	2.60906054993009	singletons	Singletons_in_SSDCluster
YDR397C	573	208	532	390.5	2.72591163229505	2.59162103821332	singletons	Singletons_in_SSDCluster
YDR398W	573	666	1931	619.5	3.28578227377939	2.79204131071208	singletons	Singletons_in_SSDCluster
YDR399W	666	330	665	498	2.8228216453031	2.69722934275972	SSD	SSD_in_SSDCluster
YDR400W	330	138	1022	234	3.00945089579869	2.36921585741014	singletons	Singletons_in_SSDCluster
YDR401W	138	1816	563	977	2.75050839485135	2.98989456371877	singletons	Singletons_in_SSDCluster
YDR402C	899	149	1469	524	3.16702179579026	2.71933128698373	singletons	Singletons_in_SSDCluster
YDR403W	899	442	1610	670.5	3.20682587603185	2.82639878218762	singletons	Singletons_in_SSDCluster
YDR404C	477	442	515	459.5	2.71180722904119	2.66228551572213	SSD	SSD_in_SSDCluster
YDR405W	477	773	791	625	2.89817648349768	2.79588001734408	singletons	Singletons_in_ComplementCluster
YDR406W	773	270	4589	521.5	3.66171805769466	2.71725431276255	WGD	WGD_in_WGDCluster
YDR406W-A	5362	25	245	2693.5	2.38916608436453	3.43031697988197	WGD	WGD_in_WGDCluster
YDR407C	277	25	3869	151	3.58759872972125	2.17897694729317	singletons	Singletons_in_WGDCluster
YDR408C	547	277	644	412	2.80888586735981	2.61489721603313	singletons	Singletons_in_WGDCluster
YDR409W	547	252	2714	399.5	3.43360984332372	2.60151678365001	WGD	WGD_in_WGDCluster
YDR410C	278	252	719	265	2.85672889038288	2.42324587393681	singletons	Singletons_in_WGDCluster
YDR411C	299	278	1025	288.5	3.01072386539177	2.46014581749175	singletons	Singletons_in_WGDCluster
YDR412W	299	198	707	248.5	2.8494194137969	2.39532639306935	singletons	Singletons_in_WGDCluster
YDR413C	187	442	575	314.5	2.75966784468963	2.49762064978129	singletons	Singletons_in_WGDCluster
YDR414C	351	187	1088	269	3.03662889536216	2.42975228000241	singletons	Singletons_in_WGDCluster
YDR415C	271	351	1124	311	3.05076631123304	2.49276038902684	SSD	SSD_in_WGDCluster
YDR416W	271	544	2579	407.5	3.41145134213794	2.610127613076	singletons	Singletons_in_WGDCluster
YDR417C	1248	544	371	896	2.56937390961505	2.95230800966213	WGD	WGD_in_WGDCluster
YDR418W	605	1061	497	833	2.69635638873333	2.92064500140679	WGD	WGD_in_WGDCluster
YDR419W	1061	1195	1898	1128	3.27829620809127	3.05230909964732	singletons	Singletons_in_SSDCluster
YDR420W	1195	365	5408	780	3.73303668293358	2.89209460269048	SSD	SSD_in_SSDCluster
YDR421W	365	434	2852	399.5	3.45514952117983	2.60151678365001	singletons	Singletons_in_SSDCluster
YDR422C	273	434	2447	353.5	3.38863396935179	2.54838941813292	singletons	Singletons_in_SSDCluster
YDR423C	112	273	1229	192.5	3.08955188288645	2.28443073384452	WGD	WGD_in_SSDCluster
YDR424C	223	112	454	167.5	2.6570558528571	2.22401481137286	singletons	Singletons_in_SSDCluster
YDR425W	223	264	1877	243.5	3.27346427262135	2.38649896555065	SSD	SSD_in_SSDCluster
YDR426C	199	1788	377	993.5	2.57634135020579	2.99716787144583	SSD	SSD_in_SSDCluster
YDR427W	199	68	1181	133.5	3.07224989761351	2.12548126570059	singletons	Singletons_in_SSDCluster
YDR428C	238	68	785	153	2.89486965674525	2.1846914308176	singletons	Singletons_in_SSDCluster
YDR429C	200	238	824	219	2.91592721169712	2.34044411484012	singletons	Singletons_in_SSDCluster
YDR430C	313	200	2969	256.5	3.47261019759604	2.40908736944783	SSD	SSD_in_SSDCluster
YDR431W	3089	82	311	1585.5	2.49276038902684	3.20016624636311	SSD	SSD_in_SSDCluster
YDR432W	82	1210	1244	646	3.0948203803548	2.81023251799508	singletons	Singletons_in_SSDCluster
YDR433W	899	1197	440	1048	2.64345267648619	3.02036128264771	singletons	Singletons_in_SSDCluster
YDR434W	1197	142	1604	669.5	3.20520436394814	2.82575058134803	singletons	Singletons_in_SSDCluster
YDR435C	852	142	986	497	2.99387691494121	2.69635638873333	SSD	SSD_in_SSDCluster
YDR436W	852	399	2132	625.5	3.32878720035453	2.79622731402944	WGD	WGD_in_WGDCluster
YDR437W	399	500	422	449.5	2.62531245096167	2.65272969606925	singletons	Singletons_in_WGDCluster
YDR438W	500	290	1112	395	3.04610478724604	2.59659709562646	WGD	WGD_in_WGDCluster
YDR439W	290	1774	1043	1032	3.01828430842653	3.01367969729119	singletons	Singletons_in_WGDCluster
YDR440W	1774	276	1748	1025	3.24254142829838	3.01072386539177	singletons	Singletons_in_WGDCluster
YDR441C	585	276	545	430.5	2.73639650227664	2.63397315578967	WGD	WGD_in_WGDCluster
YDR442W	585	4251	392	2418	2.59328606702046	3.38345629652475	singletons	Singletons_in_ComplementCluster
YDR443C	352	614	4262	483	3.62961344537818	2.68394713075151	singletons	Singletons_in_ComplementCluster
YDR444W	352	1372	2063	862	3.31449922797315	2.93550726582471	singletons	Singletons_in_ComplementCluster
YDR445C	1136	2244	407	1690	2.60959440922522	3.22788670461367	singletons	Singletons_in_ComplementCluster
YDR446W	1136	196	908	666	2.95808584852109	2.8234742291703	singletons	Singletons_in_ComplementCluster
YDR447C	512	196	724	354	2.85973856619715	2.54900326202579	singletons	Singletons_in_ComplementCluster
YDR448W	512	211	1304	361.5	3.1152775913959	2.55810830163055	singletons	Singletons_in_ComplementCluster
YDR449C	1021	211	1322	616	3.12123145514962	2.78958071216443	singletons	Singletons_in_ComplementCluster
YDR450W	1021	322	875	671.5	2.94200805302231	2.82704601700473	WGD	WGD_in_WGDCluster
YDR451C	697	322	1061	509.5	3.02571538390134	2.70714418834245	WGD	WGD_in_WGDCluster
YDR452W	697	170	2024	433.5	3.30621050816776	2.63698910181223	singletons	Singletons_in_WGDCluster
YDR453C	602	170	590	386	2.77085201164214	2.58658730467176	WGD	WGD_in_WGDCluster
YDR454C	546	602	563	574	2.75050839485135	2.75891189239797	singletons	Singletons_in_ComplementCluster
YDR455C	2109	546	308	1327.5	2.48855071650044	3.12303452975351	singletons	Singletons_in_ComplementCluster
YDR456W	658	404	1901	531	3.27898211686544	2.72509452108147	singletons	Singletons_in_ComplementCluster
YDR457W	404	459	9806	431.5	3.99149188891016	2.63498080005123	SSD	SSD_in_SSDCluster
YDR458C	273	459	1991	366	3.29907126002741	2.56348108539441	WGD	WGD_in_WGDCluster
YDR459C	368	273	1124	320.5	3.05076631123304	2.50582803385484	singletons	Singletons_in_WGDCluster
YDR460W	368	400	965	384	2.98452731334379	2.58433122436753	singletons	Singletons_in_WGDCluster
YDR461W	400	238	110	319	2.04139268515822	2.50379068305718	SSD	SSD_in_WGDCluster
YDR461C-A	307	238	242	272.5	2.38381536598043	2.43536650661266	singletons	Singletons_in_WGDCluster
YDR462W	307	300	443	303.5	2.64640372622307	2.48215869541128	singletons	Singletons_in_WGDCluster
YDR463W	300	497	1559	398.5	3.19284611518884	2.60042832573213	WGD	WGD_in_WGDCluster
YDR464W	497	157	4307	327	3.6341748717626	2.51454775266029	singletons	Singletons_in_ComplementCluster
YDR464C-A	656	4117	188	2386.5	2.27415784926368	3.37776143870226	singletons	Singletons_in_ComplementCluster
YDR465C	547	157	1238	352	3.0927206446841	2.54654266347813	singletons	Singletons_in_ComplementCluster
YDR466W	547	209	2696	378	3.43071988786328	2.57749179983723	singletons	Singletons_in_ComplementCluster
YDR467C	117	3009	326	1563	2.51321760006794	3.19395897801919	singletons	Singletons_in_ComplementCluster
YDR468C	315	117	674	216	2.82865989653532	2.33445375115093	singletons	Singletons_in_ComplementCluster
YDR469W	315	164	527	239.5	2.72181061521255	2.37930551775058	singletons	Singletons_in_ComplementCluster
YDR470C	556	164	1508	360	3.17840134153376	2.55630250076729	singletons	Singletons_in_ComplementCluster
YDR471W	556	758	794	657	2.8998205024271	2.81756536955978	WGD	WGD_in_WGDCluster
YDR472W	758	272	851	515	2.92992956008459	2.71180722904119	singletons	Singletons_in_WGDCluster
YDR473C	1610	272	1409	941	3.14891099310936	2.97358962342726	singletons	Singletons_in_WGDCluster
YDR475C	359	1610	2630	984.5	3.41995574848976	2.99321572047414	WGD	WGD_in_WGDCluster
YDR476C	1246	359	674	802.5	2.82865989653532	2.90444504107691	singletons	Singletons_in_WGDCluster
YDR477W	1246	301	1901	773.5	3.27898211686544	2.88846031803539	singletons	Singletons_in_WGDCluster
YDR478W	301	39	596	170	2.77524625974024	2.23044892137827	singletons	Singletons_in_WGDCluster
YDR479C	525	39	1664	282	3.22115332195471	2.45024910831936	SSD	SSD_in_WGDCluster
YDR480W	525	180	971	352.5	2.987219229908	2.54715912132742	WGD	WGD_in_WGDCluster
YDR481C	181	180	1700	180.5	3.23044892137827	2.25647720624168	singletons	Singletons_in_WGDCluster
YDR482C	319	181	407	250	2.60959440922522	2.39794000867204	singletons	Singletons_in_WGDCluster
YDR483W	319	278	1328	298.5	3.123198075032	2.47494433546539	WGD	WGD_in_WGDCluster
YDR484W	278	132	1925	205	3.28443073384452	2.31175386105575	singletons	Singletons_in_WGDCluster
YDR485C	224	132	2387	178	3.37785241900675	2.25042000230889	singletons	Singletons_in_WGDCluster
YDR486C	234	224	689	229	2.83821922190763	2.35983548233989	singletons	Singletons_in_WGDCluster
YDR487C	208	234	626	221	2.79657433321043	2.34439227368511	singletons	Singletons_in_WGDCluster
YDR488C	223	208	1601	215.5	3.2043913319193	2.33344727449675	singletons	Singletons_in_WGDCluster
YDR489W	223	72	884	147.5	2.94645226501307	2.16879202031418	singletons	Singletons_in_WGDCluster
YDR490C	232	72	2300	152	3.36172783601759	2.18184358794477	WGD	WGD_in_WGDCluster
YDR491C	1226	232	491	729	2.69108149212297	2.86272752831797	WGD	WGD_in_WGDCluster
YDR492W	656	343	950	499.5	2.97772360528885	2.698535492562	WGD	WGD_in_WGDCluster
YDR493W	343	342	371	342.5	2.56937390961505	2.53466057582844	singletons	Singletons_in_WGDCluster
YDR494W	342	100	1085	221	3.03542973818455	2.34439227368511	singletons	Singletons_in_WGDCluster
YDR495C	283	100	3035	191.5	3.48215869541128	2.28216877830464	singletons	Singletons_in_WGDCluster
YDR496C	310	283	1970	296.5	3.29446622616159	2.47202469770028	singletons	Singletons_in_WGDCluster
YDR497C	376	310	1754	343	3.24402958903002	2.53529412004277	WGD	WGD_in_WGDCluster
YDR498C	836	376	1151	606	3.06107532362979	2.78247262416629	singletons	Singletons_in_WGDCluster
YDR499W	836	125	2243	480.5	3.35082927358297	2.68169339200456	singletons	Singletons_in_WGDCluster
YDR500C	500	125	655	312.5	2.81624129999178	2.49485002168009	singletons	Singletons_in_WGDCluster
YDR501W	500	392	1565	446	3.19451434188247	2.64933485871214	WGD	WGD_in_WGDCluster
YDR502C	578	392	1154	485	3.06220580881971	2.68574173860226	WGD	WGD_in_WGDCluster
YDR503C	445	578	824	511.5	2.91592721169712	2.70884563804818	SSD	SSD_in_WGDCluster
YDR504C	1	445	383	223	2.58319877396862	2.34830486304816	singletons	Singletons_in_WGDCluster
YDR505C	508	1	2525	254.5	3.40226138245468	2.40568778667278	WGD	WGD_in_WGDCluster
YDR506C	804	508	1826	656	3.26150077319828	2.81690383937566	singletons	Singletons_in_WGDCluster
YDR507C	667	804	3428	735.5	3.53504081325116	2.86658267706355	WGD	WGD_in_WGDCluster
YDR508C	956	667	1991	811.5	3.29907126002741	2.90928852416225	WGD	WGD_in_WGDCluster
YDR509W	2440	827	347	1633.5	2.54032947479087	3.21311913881146	WGD	WGD_in_WGDCluster
YDR510W	827	312	305	569.5	2.48429983934679	2.75549372841512	singletons	Singletons_in_WGDCluster
YDR510C-A	206	1122	116	664	2.06445798922692	2.82216807936802	singletons	Singletons_in_WGDCluster
YDR511W	206	82	401	144	2.60314437262018	2.15836249209525	singletons	Singletons_in_WGDCluster
YDR512C	485	82	563	283.5	2.75050839485135	2.45255306322893	WGD	WGD_in_WGDCluster
YDR513W	599	100	431	349.5	2.63447727016073	2.5434471800817	WGD	WGD_in_WGDCluster
YDR514C	430	100	1451	265	3.16166741243774	2.42324587393681	WGD	WGD_in_WGDCluster
YDR515W	430	202	1343	316	3.12807601266872	2.4996870826184	WGD	WGD_in_WGDCluster
YDR516C	763	202	1502	482.5	3.17666993266815	2.68349731767981	WGD	WGD_in_WGDCluster
YDR517W	763	251	1118	507	3.0484418035504	2.70500795933334	singletons	Singletons_in_WGDCluster
YDR518W	251	264	1553	257.5	3.19117145572856	2.41077723337721	WGD	WGD_in_WGDCluster
YDR519W	264	253	407	258.5	2.60959440922522	2.41246054742996	SSD	SSD_in_WGDCluster
YDR520C	392	253	2318	322.5	3.36511343162758	2.50852971897129	singletons	Singletons_in_WGDCluster
