chrom	start	end	Gene	codingDensity	geneType	geneClusterType
chrV	118656	129670	YEL017W	0.793445	singletons	Singletons_in_WGDCluster
chrV	119736	131218	YEL016C	0.744644	WGD	WGD_in_WGDCluster
chrV	121628	133284	YEL015W	0.682395	singletons	Singletons_in_ComplementCluster
chrV	123302	133608	YEL014C	0.724238	singletons	Singletons_in_ComplementCluster
chrV	123824	135561	YEL013W	0.76016	SSD	SSD_in_SSDCluster
chrV	126771	137551	YEL012W	0.644805	singletons	Singletons_in_ComplementCluster
chrV	128119	140234	YEL011W	0.532315	singletons	Singletons_in_ComplementCluster
chrV	131278	141629	YEL010W	0.446527	singletons	Singletons_in_ComplementCluster
chrV	131370	141778	YEL009C-A	0.444081	singletons	Singletons_in_ComplementCluster
chrV	133917	144763	YEL009C	0.505532	singletons	Singletons_in_ComplementCluster
chrV	135511	145892	YEL008W	0.456218	singletons	Singletons_in_ComplementCluster
chrV	135725	145818	YEL008C-A	0.469236	singletons	Singletons_in_ComplementCluster
chrV	136890	148891	YEL007W	0.559037	WGD	WGD_in_WGDCluster
chrV	139325	150333	YEL006W	0.677416	WGD	WGD_in_WGDCluster
chrV	140905	151754	YEL005C	0.671214	singletons	Singletons_in_WGDCluster
chrV	141949	152978	YEL004W	0.65491	singletons	Singletons_in_WGDCluster
chrV	143174	153598	YEL003W	0.583078	singletons	Singletons_in_WGDCluster
chrV	143720	155013	YEL002C	0.61516	singletons	Singletons_in_WGDCluster
chrV	145299	155977	YEL001C	0.617719	singletons	Singletons_in_WGDCluster
chrV	148518	160807	YER001W	0.600049	WGD	WGD_in_WGDCluster
chrV	151801	162497	YER002W	0.65043	singletons	Singletons_in_ComplementCluster
chrV	152734	164117	YER003C	0.733814	singletons	Singletons_in_ComplementCluster
chrV	154578	165274	YER004W	0.784592	singletons	Singletons_in_ComplementCluster
chrV	155548	167441	YER005W	0.747919	SSD	SSD_in_SSDCluster
chrV	157721	169284	YER006W	0.826948	SSD	SSD_in_SSDCluster
chrV	159342	169660	YER006C-A	0.829134	singletons	Singletons_in_ComplementCluster
chrV	159525	171082	YER007W	0.863286	singletons	Singletons_in_ComplementCluster
chrV	161235	171884	YER007C-A	0.876045	singletons	Singletons_in_ComplementCluster
chrV	162425	172585	snR14	0.838287	singletons	Singletons_in_ComplementCluster
chrV	162806	176817	YER008C	0.705588	singletons	Singletons_in_ComplementCluster
chrV	167113	177491	YER009W	0.579977	singletons	Singletons_in_ComplementCluster
chrV	167632	178337	YER010C	0.594395	singletons	Singletons_in_ComplementCluster
chrV	170246	181011	YER011W	0.574826	SSD	SSD_in_SSDCluster
chrV	172833	183430	YER012W	0.579032	singletons	Singletons_in_SSDCluster
chrV	173839	187277	YER013W	0.667957	SSD	SSD_in_SSDCluster
chrV	177598	189218	YER014W	0.78778	singletons	Singletons_in_SSDCluster
chrV	178729	189699	YER014C-A	0.806472	singletons	Singletons_in_SSDCluster
chrV	179539	191774	YER015W	0.835472	singletons	Singletons_in_SSDCluster
chrV	183275	194310	YER016W	0.811871	singletons	Singletons_in_SSDCluster
chrV	184501	196787	YER017C	0.757854	SSD	SSD_in_SSDCluster
chrV	186957	197623	YER018C	0.723326	singletons	Singletons_in_SSDCluster
chrV	187795	199229	YER019W	0.789662	singletons	Singletons_in_SSDCluster
chrV	189271	199538	YER019C-A	0.812506	SSD	SSD_in_SSDCluster
chrV	190166	201516	YER020W	0.829604	SSD	SSD_in_SSDCluster
chrV	191946	203518	YER021W	0.824577	singletons	Singletons_in_SSDCluster
chrV	193810	205874	YER022W	0.82311	singletons	Singletons_in_SSDCluster
chrV	196074	206935	YER023W	0.855814	singletons	Singletons_in_SSDCluster
chrV	196520	206733	YER023C-A	0.857045	singletons	Singletons_in_SSDCluster
chrV	197190	209962	YER024W	0.816239	SSD	SSD_in_SSDCluster
chrV	200249	211833	YER025W	0.782977	singletons	Singletons_in_ComplementCluster
chrV	202642	213473	YER026C	0.720432	singletons	Singletons_in_ComplementCluster
chrV	203977	215231	YER027C	0.687222	WGD	WGD_in_WGDCluster
chrV	205690	216875	YER028C	0.710952	WGD	WGD_in_WGDCluster
chrV	207585	218176	YER029C	0.73147	singletons	Singletons_in_WGDCluster
chrV	208435	218897	YER030W	0.733607	singletons	Singletons_in_WGDCluster
chrV	209074	219746	YER031C	0.786076	WGD	WGD_in_WGDCluster
chrV	210061	222692	YER032W	0.756472	singletons	Singletons_in_WGDCluster
chrV	213055	226286	YER033C	0.781876	singletons	Singletons_in_WGDCluster
chrV	216844	227402	YER034W	0.7975	singletons	Singletons_in_WGDCluster
chrV	217637	228075	YER035W	0.795171	WGD	WGD_in_WGDCluster
chrV	218365	230198	YER036C	0.801994	SSD	SSD_in_WGDCluster
chrV	220887	231853	YER037W	0.78634	WGD	WGD_in_WGDCluster
chrV	221856	233251	YER038C	0.801843	singletons	Singletons_in_WGDCluster
chrV	223449	233830	YER038W-A	0.83306	WGD	WGD_in_WGDCluster
chrV	223454	234204	YER039C	0.838791	WGD	WGD_in_WGDCluster
chrV	224261	234480	YER039C-A	0.830414	singletons	Singletons_in_ComplementCluster
chrV	224793	236986	YER040W	0.818995	SSD	SSD_in_SSDCluster
chrV	227459	239739	YER041W	0.803909	singletons	Singletons_in_ComplementCluster
chrV	229935	240490	YER042W	0.801326	singletons	Singletons_in_ComplementCluster
chrV	230768	242118	YER043C	0.760793	singletons	Singletons_in_ComplementCluster
chrV	232568	243015	YER044C	0.699531	singletons	Singletons_in_ComplementCluster
chrV	233458	244773	YER044C-A	0.700398	singletons	Singletons_in_ComplementCluster
chrV	235030	246500	YER045C	0.721534	WGD	WGD_in_WGDCluster
chrV	238178	248610	YER046W	0.689896	singletons	Singletons_in_ComplementCluster
chrV	238698	249028	YER046W-A	0.673475	SSD	SSD_in_SSDCluster
chrV	238808	251502	YER047C	0.56184	SSD	SSD_in_SSDCluster
chrV	241980	253156	YER048C	0.548228	SSD	SSD_in_SSDCluster
chrV	245716	256001	YER048W-A	0.578123	singletons	Singletons_in_ComplementCluster
chrV	246726	258661	YER049W	0.576121	singletons	Singletons_in_ComplementCluster
chrV	248969	259386	YER050C	0.609676	singletons	Singletons_in_ComplementCluster
chrV	249654	261133	YER051W	0.585156	singletons	Singletons_in_ComplementCluster
chrV	251373	262957	YER052C	0.633546	singletons	Singletons_in_ComplementCluster
chrV	253735	264638	YER053C	0.563515	SSD	SSD_in_SSDCluster
chrV	255931	266045	YER053C-A	0.528377	singletons	Singletons_in_SSDCluster
chrV	257050	268697	YER054C	0.520907	WGD	WGD_in_WGDCluster
chrV	259890	270784	YER055C	0.465394	singletons	Singletons_in_WGDCluster
chrV	261510	273112	YER056C	0.52672	SSD	SSD_in_WGDCluster
chrV	264420	275183	YER056C-A	0.543993	singletons	Singletons_in_WGDCluster
chrV	265734	276124	YER057C	0.572859	WGD	WGD_in_WGDCluster
chrV	266765	277089	YER058W	0.599961	singletons	Singletons_in_WGDCluster
chrV	267621	278884	YER059W	0.621504	WGD	WGD_in_WGDCluster
chrV	269564	281151	YER060W	0.678174	singletons	Singletons_in_WGDCluster
chrV	271569	283162	YER060W-A	0.687139	SSD	SSD_in_WGDCluster
chrV	273295	284624	YER061C	0.708447	singletons	Singletons_in_WGDCluster
chrV	274927	285680	YER062C	0.698968	WGD	WGD_in_WGDCluster
chrV	276707	287364	YER063W	0.693066	singletons	Singletons_in_WGDCluster
chrV	277702	289220	YER064C	0.554871	WGD	WGD_in_WGDCluster
chrV	280238	291912	YER065C	0.433527	SSD	SSD_in_WGDCluster
chrV	285239	295797	YER066W	0.507198	SSD	SSD_in_WGDCluster
chrV	286700	297201	YER066C-A	0.504523	WGD	WGD_in_WGDCluster
chrV	287063	297549	YER067W	0.518215	WGD	WGD_in_WGDCluster
chrV	287237	297561	YER067C-A	0.527509	WGD	WGD_in_WGDCluster
chrV	288047	299811	YER068W	0.573614	singletons	Singletons_in_WGDCluster
chrV	290298	300730	YER068C-A	0.729294	singletons	Singletons_in_WGDCluster
chrV	290407	302999	YER069W	0.711563	singletons	Singletons_in_WGDCluster
chrV	293947	306614	YER070W	0.699613	WGD	WGD_in_WGDCluster
chrV	296944	307325	YER071C	0.667566	singletons	Singletons_in_ComplementCluster
chrV	297803	308193	YER072W	0.629644	singletons	Singletons_in_ComplementCluster
chrV	299026	310589	YER073W	0.730606	SSD	SSD_in_SSDCluster
chrV	301318	312192	YER074W	0.62185	singletons	Singletons_in_SSDCluster
chrV	302648	313119	YER074W-A	0.632127	singletons	Singletons_in_SSDCluster
chrV	303408	316195	YER075C	0.665441	SSD	SSD_in_SSDCluster
chrV	307585	318494	YER076C	0.734164	singletons	Singletons_in_SSDCluster
chrV	308385	318733	YER076W-A	0.737341	singletons	Singletons_in_SSDCluster
chrV	309529	321596	YER077C	0.738709	singletons	Singletons_in_SSDCluster
chrV	311802	323338	YER078C	0.74766	SSD	SSD_in_SSDCluster
chrV	313641	323806	YER078W-A	0.790654	singletons	Singletons_in_ComplementCluster
chrV	313915	324548	YER079W	0.800433	singletons	Singletons_in_ComplementCluster
chrV	314897	325236	YER079C-A	0.854145	singletons	Singletons_in_ComplementCluster
chrV	314958	326842	YER080W	0.853164	singletons	Singletons_in_ComplementCluster
chrV	317207	327758	SRG1	0.837172	WGD	WGD_in_WGDCluster
chrV	317681	329091	YER081W	0.819982	WGD	WGD_in_WGDCluster
chrV	319267	330932	YER082C	0.82769	singletons	Singletons_in_WGDCluster
chrV	321169	332027	YER083C	0.847025	singletons	Singletons_in_WGDCluster
chrV	322060	332447	YER084W	0.853086	singletons	Singletons_in_WGDCluster
chrV	322593	333106	YER084W-A	0.82983	singletons	Singletons_in_WGDCluster
chrV	322614	333136	YER085C	0.827124	singletons	Singletons_in_WGDCluster
chrV	323472	335203	YER086W	0.840338	SSD	SSD_in_WGDCluster
chrV	325571	337302	YER087W	0.813741	singletons	Singletons_in_WGDCluster
chrV	326812	337364	YER087C-A	0.812737	singletons	Singletons_in_WGDCluster
chrV	327577	337826	YER087C-B	0.778027	SSD	SSD_in_WGDCluster
chrV	328171	340184	YER088C	0.772496	WGD	WGD_in_WGDCluster
chrV	330691	341015	YER088C-A	0.800077	WGD	WGD_in_WGDCluster
chrV	330922	341069	YER088W-B	0.79659	WGD	WGD_in_WGDCluster
chrV	330941	342336	YER089C	0.803686	WGD	WGD_in_WGDCluster
chrV	332944	344468	YER090W	0.801718	singletons	Singletons_in_ComplementCluster
chrV	333317	343407	YER090C-A	0.796036	singletons	Singletons_in_ComplementCluster
chrV	334859	347163	YER091C	0.832737	singletons	Singletons_in_ComplementCluster
chrV	337385	347607	YER091C-A	0.853062	singletons	Singletons_in_ComplementCluster
chrV	337850	348228	YER092W	0.871266	singletons	Singletons_in_ComplementCluster
chrV	338315	352608	YER093C	0.809837	singletons	Singletons_in_ComplementCluster
chrV	342907	353396	YER093C-A	0.806845	WGD	WGD_in_WGDCluster
chrV	343724	354342	YER094C	0.728292	SSD	SSD_in_WGDCluster
chrV	344975	356178	YER095W	0.671695	SSD	SSD_in_WGDCluster
chrV	346693	358232	YER096W	0.648843	WGD	WGD_in_WGDCluster
chrV	350135	360465	YER097W	0.666312	WGD	WGD_in_WGDCluster
chrV	350461	362726	YER098W	0.640033	WGD	WGD_in_WGDCluster
chrV	353100	364057	YER099C	0.577622	WGD	WGD_in_WGDCluster
chrV	354557	365310	YER100W	0.64382	singletons	Singletons_in_WGDCluster
chrV	355497	366790	YER101C	0.687506	WGD	WGD_in_WGDCluster
chrV	358095	368698	YER102W	0.662737	WGD	WGD_in_WGDCluster
chrV	359584	371513	YER103W	0.74256	WGD	WGD_in_WGDCluster
chrV	361797	372424	YER104W	0.699915	singletons	Singletons_in_WGDCluster
chrV	362833	377009	YER105C	0.797827	WGD	WGD_in_WGDCluster
chrV	367321	378230	YER106W	0.811715	singletons	Singletons_in_ComplementCluster
chrV	368443	379541	YER107C	0.804289	SSD	SSD_in_SSDCluster
chrV	369389	379710	YER107W-A	0.789555	SSD	SSD_in_SSDCluster
chrV	370210	382610	YER109C	0.785242	singletons	Singletons_in_SSDCluster
chrV	373757	387099	YER110C	0.747789	SSD	SSD_in_SSDCluster
chrV	377590	390872	YER111C	0.723987	SSD	SSD_in_SSDCluster
chrV	382227	392791	YER112W	0.773665	singletons	Singletons_in_ComplementCluster
chrV	382927	395048	YER113C	0.769656	singletons	Singletons_in_ComplementCluster
chrV	385585	398708	YER114C	0.696639	WGD	WGD_in_WGDCluster
chrV	389287	399863	YER115C	0.722958	singletons	Singletons_in_WGDCluster
chrV	390343	401168	YER116C	0.754365	singletons	Singletons_in_WGDCluster
chrV	391764	402649	YER117W	0.731557	WGD	WGD_in_WGDCluster
chrV	392947	404051	YER118C	0.723253	singletons	Singletons_in_WGDCluster
chrV	394491	405838	YER119C	0.739667	WGD	WGD_in_WGDCluster
chrV	395862	406234	YER119C-A	0.761473	WGD	WGD_in_WGDCluster
chrV	396130	406865	YER120W	0.724639	WGD	WGD_in_WGDCluster
chrV	397370	407715	YER121W	0.726245	singletons	Singletons_in_ComplementCluster
chrV	397866	409348	YER122C	0.747082	singletons	Singletons_in_ComplementCluster
chrV	399808	411383	YER123W	0.721901	singletons	Singletons_in_ComplementCluster
chrV	402337	414059	YER124C	0.701587	singletons	Singletons_in_ComplementCluster
chrV	405184	417614	YER125W	0.656557	SSD	SSD_in_SSDCluster
chrV	408389	419175	YER126C	0.692657	singletons	Singletons_in_ComplementCluster
chrV	409476	420550	YER127W	0.738306	singletons	Singletons_in_ComplementCluster
chrV	410854	421466	YER128W	0.755466	singletons	Singletons_in_ComplementCluster
chrV	412276	425705	YER129W	0.643309	WGD	WGD_in_WGDCluster
chrV	416110	427442	YER130C	0.699082	singletons	Singletons_in_WGDCluster
chrV	418947	429307	YER131W	0.749035	WGD	WGD_in_WGDCluster
chrV	419693	429879	snR4	0.744748	singletons	Singletons_in_ComplementCluster
chrV	420183	435445	YER132C	0.603984	WGD	WGD_in_WGDCluster
chrV	426124	436216	snR52	0.582342	singletons	Singletons_in_ComplementCluster
chrV	427490	438954	YER133W	0.481246	singletons	Singletons_in_ComplementCluster
chrV	432186	442528	YER133W-A	0.469542	singletons	Singletons_in_ComplementCluster
chrV	432262	442799	YER134C	0.460852	singletons	Singletons_in_ComplementCluster
chrV	432947	443340	YER135C	0.423266	singletons	Singletons_in_ComplementCluster
chrV	434611	445967	YER136W	0.493836	SSD	SSD_in_SSDCluster
chrV	436368	446815	YER137C	0.617976	singletons	Singletons_in_ComplementCluster
chrV	436570	446876	YER137W-A	0.63235	singletons	Singletons_in_ComplementCluster
chrV	436982	447504	SCR1	0.679053	singletons	Singletons_in_ComplementCluster
chrV	438751	454020	YER138C	0.699391	singletons	Singletons_in_ComplementCluster
chrV	442697	454020	YER137C-A	0.732403	singletons	Singletons_in_ComplementCluster
chrV	444469	454574	YER138W-A	0.804453	singletons	Singletons_in_ComplementCluster
chrV	445557	456238	YER139C	0.774459	WGD	WGD_in_WGDCluster
chrV	446559	458230	YER140W	0.770028	singletons	Singletons_in_WGDCluster
chrV	448453	459914	YER141W	0.765815	singletons	Singletons_in_WGDCluster
chrV	450140	461031	YER142C	0.819025	singletons	Singletons_in_WGDCluster
chrV	451313	462600	YER143W	0.811819	singletons	Singletons_in_WGDCluster
chrV	452800	465218	YER144C	0.811644	WGD	WGD_in_WGDCluster
chrV	455520	466735	YER145C	0.817298	SSD	SSD_in_WGDCluster
chrV	457380	467818	YER145C-A	0.796896	singletons	Singletons_in_WGDCluster
chrV	457579	467861	YER146W	0.789632	singletons	Singletons_in_WGDCluster
chrV	457962	469837	YER147C	0.719158	singletons	Singletons_in_WGDCluster
chrV	460197	470608	YER147C-A	0.679666	singletons	Singletons_in_WGDCluster
chrV	460297	471020	YER148W	0.696354	singletons	Singletons_in_WGDCluster
chrV	461179	471758	YER148W-A	0.7133	singletons	Singletons_in_WGDCluster
chrV	461202	472465	YER149C	0.726627	singletons	Singletons_in_WGDCluster
chrV	463364	473811	YER150W	0.758878	WGD	WGD_in_WGDCluster
chrV	464680	477419	YER151C	0.776356	singletons	Singletons_in_ComplementCluster
chrV	467651	478983	YER152C	0.810801	singletons	Singletons_in_ComplementCluster
chrV	468479	479046	YER152W-A	0.864578	singletons	Singletons_in_ComplementCluster
chrV	469035	479800	YER153C	0.887877	singletons	Singletons_in_ComplementCluster
chrV	470014	481223	YER154W	0.949862	singletons	Singletons_in_ComplementCluster
chrV	471339	487843	YER155C	0.870395	SSD	SSD_in_SSDCluster
chrV	478319	489336	YER156C	0.765363	singletons	Singletons_in_ComplementCluster
chrV	479782	492188	YER157W	0.6995	singletons	Singletons_in_ComplementCluster
chrV	483851	495573	YER158C	0.666098	WGD	WGD_in_WGDCluster
chrV	486481	496697	YER158W-A	0.660532	singletons	Singletons_in_ComplementCluster
chrV	486524	496953	YER159C	0.667466	singletons	Singletons_in_ComplementCluster
chrV	487850	503119	YER160C	0.705416	singletons	Singletons_in_ComplementCluster
chrV	491796	503119	YER159C-A	0.77135	singletons	Singletons_in_ComplementCluster
chrV	494341	505343	YER161C	0.703872	singletons	Singletons_in_ComplementCluster
chrV	495624	507889	YER162C	0.73086	SSD	SSD_in_SSDCluster
chrV	498078	508777	YER163C	0.691466	singletons	Singletons_in_ComplementCluster
chrV	500386	514793	YER164W	0.782744	singletons	Singletons_in_ComplementCluster
chrV	505367	517101	YER165W	0.905147	singletons	Singletons_in_ComplementCluster
chrV	507621	517978	YER165C-A	0.843777	WGD	WGD_in_WGDCluster
chrV	507738	522454	YER166W	0.856823	WGD	WGD_in_WGDCluster
chrV	513210	525766	YER167W	0.862695	singletons	Singletons_in_WGDCluster
chrV	516023	527664	YER168C	0.797612	singletons	Singletons_in_WGDCluster
chrV	518363	530754	YER169W	0.861916	WGD	WGD_in_WGDCluster
chrV	520968	531646	YER170W	0.858681	SSD	SSD_in_SSDCluster
chrV	522076	534413	YER171W	0.882143	SSD	SSD_in_SSDCluster
chrV	524524	541016	YER172C	0.881761	SSD	SSD_in_SSDCluster
chrV	531269	541650	YER172C-A	0.823813	singletons	Singletons_in_SSDCluster
chrV	531294	543274	YER173W	0.844491	singletons	Singletons_in_SSDCluster
chrV	533428	544163	YER174C	0.826456	WGD	WGD_in_SSDCluster
chrV	534458	545358	YER175C	0.800826	SSD	SSD_in_SSDCluster
chrV	535644	545809	YER175W-A	0.762125	singletons	Singletons_in_SSDCluster
chrV	536684	550050	YER176W	0.767021	SSD	SSD_in_SSDCluster
chrV	540605	551409	YER177W	0.717975	WGD	WGD_in_WGDCluster
chrV	541811	553074	YER178W	0.740833	singletons	Singletons_in_ComplementCluster
chrV	543415	554512	YER179W	0.680905	singletons	Singletons_in_ComplementCluster
chrV	544718	555522	YER180C	0.578767	singletons	Singletons_in_ComplementCluster
chrV	545859	556117	YER180C-A	0.552447	singletons	Singletons_in_ComplementCluster
chrV	546467	556791	YER181C	0.544169	singletons	Singletons_in_ComplementCluster
chrV	547519	558254	YER182W	0.593666	singletons	Singletons_in_ComplementCluster
chrV	548328	558964	YER183C	0.586593	singletons	Singletons_in_ComplementCluster
chrV	551290	563675	YER184C	0.477432	singletons	Singletons_in_ComplementCluster
chrV	554448	565360	YER185W	0.386547	SSD	SSD_in_SSDCluster
chrV	556699	567620	YER186C	0.387785	singletons	Singletons_in_ComplementCluster
chrV	561224	571650	YER187W	0.275082	singletons	Singletons_in_ComplementCluster
chrV	563034	573754	YER188W	0.377892	singletons	Singletons_in_ComplementCluster
chrV	564602	574902	YER188C-A	0.504757	singletons	Singletons_in_ComplementCluster
chrV	566149	576518	YER189W	0.657248	SSD	SSD_in_SSDCluster
chrV	566474	576869	YER190W	0.631746	SSD	SSD_in_SSDCluster
chrV	569798	576869	YER190C-A	0.774289	singletons	Singletons_in_ComplementCluster
chrV	570674	576869	YER190C-B	0.86699	singletons	Singletons_in_ComplementCluster
chrVI	1	8846	YFL064C	0.439796	singletons	Singletons_in_ComplementCluster
chrVI	1	8338	YFL065C	0.466595	singletons	Singletons_in_ComplementCluster
chrVI	1	6829	YFL066C	0.461921	singletons	Singletons_in_ComplementCluster
chrVI	1	6187	YFL067W	0.444552	singletons	Singletons_in_ComplementCluster
chrVI	1	5535	YFL068W	0.496928	singletons	Singletons_in_ComplementCluster
chrVI	65	10521	YFL063W	0.439748	singletons	Singletons_in_ComplementCluster
chrVI	1425	12565	YFL062W	0.416158	SSD	SSD_in_SSDCluster
chrVI	4800	15523	YFL060C	0.516273	WGD	WGD_in_SSDCluster
chrVI	4997	15722	YFL061W	0.516177	SSD	SSD_in_SSDCluster
chrVI	6362	17259	YFL059W	0.489676	WGD	WGD_in_SSDCluster
chrVI	7928	18951	YFL058W	0.509571	SSD	SSD_in_SSDCluster
chrVI	9304	19763	YFL057C	0.537049	singletons	Singletons_in_SSDCluster
chrVI	9792	20431	YFL056C	0.527963	singletons	Singletons_in_SSDCluster
chrVI	12003	23680	YFL055W	0.535497	singletons	Singletons_in_SSDCluster
chrVI	15846	27787	YFL054C	0.451721	SSD	SSD_in_SSDCluster
chrVI	18422	30198	YFL053W	0.46824	SSD	SSD_in_SSDCluster
chrVI	23231	34629	YFL052W	0.439989	singletons	Singletons_in_SSDCluster
chrVI	25057	35540	YFL051C	0.409329	singletons	Singletons_in_SSDCluster
chrVI	28271	40848	YFL050C	0.640534	SSD	SSD_in_SSDCluster
chrVI	31802	43674	YFL049W	0.724646	SSD	SSD_in_SSDCluster
chrVI	33842	45180	YFL048C	0.818134	WGD	WGD_in_WGDCluster
chrVI	35420	47565	YFL047W	0.817126	singletons	Singletons_in_WGDCluster
chrVI	37814	48438	YFL046W	0.815418	singletons	Singletons_in_WGDCluster
chrVI	38627	49392	YFL045C	0.770646	singletons	Singletons_in_WGDCluster
chrVI	39654	50560	YFL044C	0.789015	singletons	Singletons_in_WGDCluster
chrVI	40719	52744	YFL042C	0.800166	WGD	WGD_in_WGDCluster
chrVI	43733	53925	YFL041W-A	0.779042	singletons	Singletons_in_ComplementCluster
chrVI	44138	56007	YFL041W	0.752043	SSD	SSD_in_SSDCluster
chrVI	46349	57972	YFL040W	0.745849	singletons	Singletons_in_SSDCluster
chrVI	48259	59695	YFL039C	0.763991	SSD	SSD_in_SSDCluster
chrVI	50364	60985	YFL038C	0.810564	SSD	SSD_in_SSDCluster
chrVI	51334	62708	YFL037W	0.851855	singletons	Singletons_in_SSDCluster
chrVI	52813	63520	RUF21	0.827403	singletons	Singletons_in_SSDCluster
chrVI	53780	67836	YFL036W	0.832598	singletons	Singletons_in_SSDCluster
chrVI	58014	68992	YFL034C-B	0.860995	SSD	SSD_in_SSDCluster
chrVI	59241	69931	YFL034C-A	0.870346	WGD	WGD_in_WGDCluster
chrVI	60474	73696	YFL034W	0.895175	singletons	Singletons_in_ComplementCluster
